Southeast,Actual,Predicted,,# true predictions,% accurate
1057,1,0,TRUE,,
1058,0,0,FALSE,,
1059,1,0,FALSE,,
1060,1,0,TRUE,,
1061,0,0,TRUE,,
1062,0,0,TRUE,,
1063,0,0,TRUE,,
1064,0,0,TRUE,,
1065,0,0,TRUE,,
1066,-1,0,FALSE,,
1067,1,0,TRUE,,
1068,-1,0,TRUE,,
1069,0,0,FALSE,,
1070,1,1,FALSE,,
1071,0,0,FALSE,,
1072,1,0,TRUE,,
1073,0,0,TRUE,,
1074,0,0,FALSE,,
1075,1,0,FALSE,,
1076,-1,0,TRUE,,
1077,0,0,TRUE,,
1078,0,0,FALSE,,
1079,1,0,FALSE,,
1080,1,1,FALSE,,
1081,0,0,FALSE,,
1082,1,0,TRUE,,
1083,1,0,FALSE,,
1084,1,1,TRUE,,
1085,0,0,FALSE,,
1086,1,0,FALSE,,
1087,0,0,TRUE,,
1088,-1,0,TRUE,,
1089,0,0,FALSE,,
1090,1,0,FALSE,,
1091,1,0,TRUE,,
1092,1,0,TRUE,,
1093,0,0,TRUE,,
1094,0,0,TRUE,,
1095,1,0,TRUE,,
1096,0,0,TRUE,,
1097,0,0,FALSE,,
1098,1,0,TRUE,,
1099,1,0,TRUE,,
1100,-1,0,FALSE,,
1101,1,0,FALSE,,
1102,1,0,FALSE,,
1103,0,0,TRUE,,
1104,0,0,TRUE,,
1105,0,0,FALSE,,
1106,1,0,FALSE,,
1107,1,0,TRUE,,
1108,1,0,TRUE,,
1109,1,0,FALSE,,
1110,1,0,FALSE,,
1111,1,1,FALSE,,
1112,0,0,FALSE,,
1113,1,0,TRUE,,
1114,0,0,FALSE,,
1115,1,0,TRUE,,
1116,0,0,FALSE,,
1117,1,0,FALSE,,
1118,0,1,TRUE,,
1119,-1,0,TRUE,,
1120,-1,0,FALSE,,
1121,0,0,FALSE,,
1122,0,0,TRUE,,
1123,0,0,TRUE,,
1124,-1,0,TRUE,,
1125,0,0,TRUE,,
1126,-1,0,TRUE,,
1127,0,0,TRUE,,
1128,1,0,FALSE,,
1129,1,0,TRUE,,
1130,1,0,TRUE,,
1131,0,0,FALSE,,
1132,-1,0,FALSE,,
1133,0,1,FALSE,,
1134,1,0,TRUE,,
1135,0,0,TRUE,,
1136,0,0,FALSE,,
1137,1,0,FALSE,,
1138,-1,0,TRUE,,
1139,-1,0,TRUE,,
1140,0,0,FALSE,,
1141,0,1,FALSE,,
1142,0,0,FALSE,,
1143,0,0,FALSE,,
1144,1,0,TRUE,,
1145,1,0,FALSE,,
1146,-1,0,TRUE,,
1147,1,0,FALSE,,
1148,0,0,FALSE,,
1149,1,0,TRUE,,
1150,1,0,TRUE,,
1151,0,0,FALSE,,
1152,1,0,FALSE,,
1153,0,0,TRUE,,
1154,0,0,TRUE,,
1155,0,0,TRUE,,
1156,1,0,TRUE,,
1157,0,0,TRUE,,
1158,0,0,TRUE,,
1159,0,0,FALSE,,
1160,0,0,TRUE,,
1161,0,0,TRUE,,
1162,-1,0,FALSE,,
1163,1,0,FALSE,,
1164,0,0,FALSE,,
1165,0,0,TRUE,,
1166,0,0,TRUE,,
1167,1,0,FALSE,,
1168,-1,0,FALSE,,
1169,0,0,TRUE,,
1170,1,0,TRUE,,
1171,0,0,FALSE,,
1172,0,0,FALSE,,
1173,1,0,FALSE,,
1174,0,0,FALSE,,
1175,0,0,TRUE,,
1176,1,0,FALSE,,
1177,0,0,TRUE,,
1178,1,0,FALSE,,
1179,-1,0,FALSE,,
1180,1,0,TRUE,,
1181,1,0,TRUE,,
1182,0,0,FALSE,,
1183,0,0,FALSE,,
1184,1,0,TRUE,,
1185,-1,0,TRUE,,
1186,0,0,TRUE,,
1187,0,0,TRUE,,
1188,0,0,TRUE,,
1189,1,0,TRUE,,
1190,-1,0,FALSE,,
1191,0,0,TRUE,,
1192,0,0,TRUE,,
1193,1,0,FALSE,,
1194,1,0,FALSE,,
1195,-1,0,FALSE,,
1196,1,0,TRUE,,
1197,1,0,TRUE,,
1198,1,0,FALSE,,
1199,0,0,FALSE,,
1200,0,0,TRUE,,
1201,1,0,TRUE,,
1202,0,0,FALSE,,
1203,-1,0,FALSE,,
1204,0,0,FALSE,,
1205,1,0,FALSE,,
1206,0,0,TRUE,,
1207,0,0,FALSE,,
1208,1,0,TRUE,,
1209,-1,1,FALSE,,
1210,0,0,FALSE,,
1211,0,0,TRUE,,
1212,0,0,TRUE,,
1213,0,0,FALSE,,
1214,0,0,FALSE,,
1215,0,0,TRUE,,
1216,-1,0,TRUE,,
1217,0,0,TRUE,,
1218,0,0,TRUE,,
1219,0,0,TRUE,,
1220,1,0,TRUE,,
1221,-1,0,FALSE,,
1222,1,0,TRUE,,
1223,1,0,TRUE,,
1224,1,0,FALSE,,
1225,0,0,FALSE,,
1226,1,0,FALSE,,
1227,1,0,TRUE,,
1228,1,0,TRUE,,
1229,1,1,FALSE,,
1230,1,0,FALSE,,
1231,-1,0,TRUE,,
1232,0,0,TRUE,,
1233,1,0,FALSE,,
1234,0,0,FALSE,,
1235,1,0,FALSE,,
1236,1,0,FALSE,,
1237,1,0,TRUE,,
1238,0,0,FALSE,,
1239,1,0,TRUE,,
1240,0,0,FALSE,,
1241,0,0,FALSE,,
1242,0,0,TRUE,,
1243,0,0,TRUE,,
1244,1,0,FALSE,,
1245,0,0,FALSE,,
1246,1,0,TRUE,,
1247,0,0,TRUE,,
1248,1,0,TRUE,,
1249,1,0,TRUE,,
1250,1,0,TRUE,,
1251,0,0,TRUE,,
1252,-1,0,FALSE,,
1253,-1,0,TRUE,,
1254,1,0,TRUE,,
1255,1,1,FALSE,,
1256,0,0,FALSE,,
1257,0,0,FALSE,,
1258,-1,0,TRUE,,
1259,0,0,TRUE,,
1260,1,0,FALSE,,
1261,-1,0,FALSE,,
1262,-1,0,TRUE,,
1263,1,0,TRUE,,
1264,0,0,FALSE,,
1265,1,0,FALSE,,
1266,1,0,FALSE,,
1267,1,0,FALSE,,
1268,0,0,TRUE,,
1269,0,0,FALSE,,
1270,0,0,TRUE,,
1271,0,0,FALSE,,
1272,1,1,FALSE,,
1273,0,0,TRUE,,
1274,0,0,TRUE,,
1275,-1,0,FALSE,,
1276,-1,0,FALSE,,
1277,0,0,TRUE,,
1278,0,0,TRUE,,
1279,1,0,TRUE,,
1280,0,0,TRUE,,
1281,0,0,TRUE,,
1282,1,0,TRUE,,
1283,1,0,FALSE,,
1284,1,0,TRUE,,
1285,-1,0,TRUE,,
1286,0,0,FALSE,,
1287,0,0,FALSE,,
1288,0,0,FALSE,,
1289,0,0,TRUE,,
1290,0,0,TRUE,,
1291,0,0,FALSE,,
1292,0,0,FALSE,,
1293,0,0,TRUE,,
1294,0,0,TRUE,,
1295,0,0,FALSE,,
1296,1,0,FALSE,,
1297,0,0,FALSE,,
1298,-1,0,FALSE,,
1299,-1,0,TRUE,,
1300,1,1,FALSE,,
1301,1,0,TRUE,,
1302,0,0,FALSE,,
1303,0,0,FALSE,,
1304,0,0,TRUE,,
1305,1,0,TRUE,,
1306,1,0,FALSE,,
1307,1,0,FALSE,,
1308,0,0,TRUE,,
1309,0,0,TRUE,,
1310,0,0,TRUE,,
1311,0,0,TRUE,,
1312,0,0,TRUE,,
1313,1,0,TRUE,,
1314,0,0,FALSE,,
1315,1,0,TRUE,,
1316,0,0,TRUE,,
1317,0,0,FALSE,,
1318,1,0,FALSE,,
1319,0,0,FALSE,,
1320,1,0,TRUE,,
1321,-1,0,TRUE,,
1322,1,0,FALSE,,
1323,-1,0,FALSE,,
1324,1,0,TRUE,,
1325,1,0,TRUE,,
1326,0,0,FALSE,,
1327,1,0,FALSE,,
1328,1,0,FALSE,,
1329,0,0,FALSE,,
1330,0,0,TRUE,,
1331,-1,0,FALSE,,
1332,0,1,TRUE,,
1333,0,0,FALSE,,
1334,1,0,FALSE,,
1335,1,0,TRUE,,
1336,-1,0,TRUE,,
1337,0,0,FALSE,,
1338,0,0,FALSE,,
1339,1,0,TRUE,,
1340,0,0,TRUE,,
1341,0,1,TRUE,,
1342,0,0,TRUE,,
1343,-1,0,TRUE,,
1344,1,0,TRUE,,
1345,1,0,FALSE,,
1346,0,0,TRUE,,
1347,-1,0,TRUE,,
1348,0,0,FALSE,,
1349,1,0,FALSE,,
1350,0,0,FALSE,,
1351,-1,0,TRUE,,
1352,0,0,TRUE,,
1353,0,0,FALSE,,
1354,0,1,FALSE,,
1355,0,0,TRUE,,
1356,0,1,TRUE,,
1357,0,0,FALSE,,
1358,1,0,FALSE,,
1359,1,0,FALSE,,
1360,0,0,FALSE,,
1361,0,0,TRUE,,
1362,1,0,FALSE,,
1363,0,0,TRUE,,
1364,1,0,FALSE,,
1365,0,0,FALSE,,
1366,1,0,TRUE,,
1367,0,0,TRUE,,
1368,0,0,FALSE,,
1369,1,0,FALSE,,
1370,1,0,TRUE,,
1371,0,0,TRUE,,
1372,0,0,TRUE,,
1373,1,0,TRUE,,
1374,0,0,TRUE,,
1375,0,0,TRUE,,
1376,1,0,FALSE,,
1377,0,0,TRUE,,
1378,0,0,TRUE,,
1379,0,0,FALSE,,
1380,-1,0,FALSE,,
1381,0,0,FALSE,,
1382,0,0,TRUE,,
1383,1,0,TRUE,,
1384,1,0,FALSE,,
1385,1,0,FALSE,,
1386,0,0,TRUE,,
1387,0,0,TRUE,,
1388,0,0,FALSE,,
1389,1,1,FALSE,,
1390,0,0,FALSE,,
1391,0,0,FALSE,,
1392,0,0,TRUE,,
1393,1,0,FALSE,,
1394,0,0,TRUE,,
1395,0,0,FALSE,,
1396,0,0,FALSE,,
1397,1,0,TRUE,,
1398,1,0,TRUE,,
1399,1,0,FALSE,,
1400,0,0,FALSE,,
1401,0,0,TRUE,,
1402,1,0,TRUE,,
1403,0,0,TRUE,,
1404,1,0,TRUE,,
1405,1,0,TRUE,,
1406,1,0,TRUE,,
1407,1,0,FALSE,,
1408,1,0,TRUE,,
1409,1,0,TRUE,,
1410,-1,0,FALSE,,
1411,1,0,FALSE,,
1412,1,1,FALSE,,
1413,0,0,TRUE,,
1414,1,0,TRUE,,
1415,0,0,FALSE,,
1416,0,0,FALSE,,
1417,0,0,TRUE,,
1418,0,0,TRUE,,
1419,0,0,FALSE,,
1420,0,0,FALSE,,
1421,0,0,FALSE,,
1422,-1,0,FALSE,,
1423,0,0,TRUE,,
1424,1,0,FALSE,,
1425,1,0,TRUE,,
1426,0,0,FALSE,,
1427,0,0,FALSE,,
1428,0,0,TRUE,,
1429,1,0,TRUE,,
1430,1,0,FALSE,,
1431,0,0,FALSE,,
1432,0,0,TRUE,,
1433,0,0,TRUE,,
1434,0,0,TRUE,,
1435,1,0,TRUE,,
1436,1,0,TRUE,,
1437,0,0,TRUE,,
1438,0,0,FALSE,,
1439,0,0,TRUE,,
1440,0,0,TRUE,,
1441,1,0,FALSE,,
1442,-1,0,FALSE,,
1443,0,0,FALSE,,
1444,0,0,TRUE,,
1445,1,0,TRUE,,
1446,1,0,FALSE,,
1447,0,0,FALSE,,
1448,1,1,TRUE,,
1449,0,0,TRUE,,
1450,1,0,FALSE,,
1451,-1,0,FALSE,,
1452,0,0,FALSE,,
1453,1,0,FALSE,,
1454,0,0,TRUE,,
1455,1,0,FALSE,,
1456,0,0,TRUE,,
1457,0,0,FALSE,,
1458,0,0,FALSE,,
1459,0,0,TRUE,,
1460,1,0,TRUE,,
1461,1,0,FALSE,,
1462,0,0,FALSE,,
1463,0,0,TRUE,,
1464,0,0,TRUE,,
1465,-1,0,TRUE,,
1466,1,0,TRUE,,
1467,0,0,TRUE,,
1468,0,0,TRUE,,
1469,1,0,FALSE,,
1470,-1,0,TRUE,,
1471,1,0,TRUE,,
1472,1,0,FALSE,,
1473,1,0,FALSE,,
1474,1,0,FALSE,,
1475,0,0,TRUE,,
1476,0,0,TRUE,,
1477,1,0,FALSE,,
1478,0,0,FALSE,,
1479,0,0,TRUE,,
1480,0,0,TRUE,,
1481,0,0,FALSE,,
1482,-1,0,FALSE,,
1483,0,0,FALSE,,
1484,1,0,FALSE,,
1485,-1,0,TRUE,,
1486,1,0,FALSE,,
1487,-1,0,TRUE,,
1488,0,1,FALSE,,
1489,1,0,FALSE,,
1490,1,0,TRUE,,
1491,0,0,TRUE,,
1492,1,0,FALSE,,
1493,-1,0,FALSE,,
1494,-1,0,TRUE,,
1495,1,0,TRUE,,
1496,0,0,TRUE,,
1497,0,0,TRUE,,
1498,-1,0,TRUE,,
1499,0,0,TRUE,,
1500,0,0,FALSE,,
1501,1,0,TRUE,,
1502,0,0,TRUE,,
1503,0,0,FALSE,,
1504,0,0,FALSE,,
1505,0,0,FALSE,,
1506,0,0,TRUE,,
1507,0,0,TRUE,,
1508,1,0,FALSE,,
1509,1,0,FALSE,,
1510,0,0,TRUE,,
1511,1,0,TRUE,,
1512,1,0,FALSE,,
1513,-1,0,FALSE,,
1514,0,0,FALSE,,
1515,0,0,FALSE,,
1516,0,0,TRUE,,
1517,-1,0,FALSE,,
1518,0,0,TRUE,,
1519,1,0,FALSE,,
1520,0,0,FALSE,,
1521,0,0,TRUE,,
1522,0,0,TRUE,,
1523,-1,0,FALSE,,
1524,-1,0,FALSE,,
1525,0,0,TRUE,,
1526,1,0,TRUE,,
1527,0,0,TRUE,,
1528,0,0,TRUE,,
1529,0,0,TRUE,,
1530,0,0,TRUE,,
1531,0,0,FALSE,,
1532,1,0,TRUE,,
1533,-1,0,TRUE,,
1534,-1,0,FALSE,,
1535,0,0,FALSE,,
1536,1,0,FALSE,,
1537,0,0,TRUE,,
1538,0,0,TRUE,,
1539,1,0,FALSE,,
1540,1,0,FALSE,,
1541,0,0,TRUE,,
1542,0,0,TRUE,,
1543,-1,0,FALSE,,
1544,0,0,FALSE,,
1545,1,0,FALSE,,
1546,0,1,FALSE,,
1547,-1,0,TRUE,,
1548,0,0,FALSE,,
1549,1,0,TRUE,,
1550,0,0,FALSE,,
1551,0,0,FALSE,,
1552,1,0,TRUE,,
1553,0,0,TRUE,,
1554,1,0,FALSE,,
1555,1,0,FALSE,,
1556,0,0,TRUE,,
1557,0,0,TRUE,,
1558,1,0,TRUE,,
1559,0,0,TRUE,,
1560,0,0,TRUE,,
1561,0,0,TRUE,,
1562,0,0,FALSE,,
1563,1,0,TRUE,,
1564,0,0,TRUE,,
1565,0,0,FALSE,,
1566,1,0,FALSE,,
1567,0,0,FALSE,,
1568,1,0,TRUE,,
1569,0,0,TRUE,,
1570,1,0,FALSE,,
1571,0,0,FALSE,,
1572,1,0,TRUE,,
1573,0,0,TRUE,,
1574,0,0,FALSE,,
1575,0,0,FALSE,,
1576,0,0,FALSE,,
1577,0,0,FALSE,,
1578,0,0,TRUE,,
1579,0,0,FALSE,,
1580,1,0,TRUE,,
1581,1,0,FALSE,,
1582,0,0,FALSE,,
1583,0,0,TRUE,,
1584,-1,1,TRUE,,
1585,1,0,FALSE,,
1586,1,0,FALSE,,
1587,1,0,TRUE,,
1588,0,0,TRUE,,
1589,0,0,TRUE,,
1590,0,0,TRUE,,
1591,-1,0,TRUE,,
1592,0,0,TRUE,,
1593,0,0,FALSE,,
1594,0,0,TRUE,,
1595,-1,0,TRUE,,
1596,1,0,FALSE,,
1597,1,0,FALSE,,
1598,1,0,FALSE,,
1599,-1,0,TRUE,,
1600,0,0,TRUE,,
1601,0,0,FALSE,,
1602,0,0,FALSE,,
1603,1,0,TRUE,,
1604,-1,0,TRUE,,
1605,0,0,FALSE,,
1606,-1,0,FALSE,,
1607,1,0,FALSE,,
1608,-1,1,FALSE,,
1609,0,0,TRUE,,
1610,1,0,FALSE,,
1611,0,0,TRUE,,
1612,0,0,FALSE,,
1613,0,0,FALSE,,
1614,1,0,TRUE,,
1615,1,1,TRUE,,
1616,0,0,FALSE,,
1617,0,1,FALSE,,
1618,-1,0,TRUE,,
1619,1,0,TRUE,,
1620,0,1,TRUE,,
1621,1,0,TRUE,,
1622,0,0,TRUE,,
1623,0,0,TRUE,,
1624,0,0,FALSE,,
1625,1,1,TRUE,,
1626,0,0,TRUE,,
1627,-1,0,FALSE,,
1628,0,0,FALSE,,
1629,1,0,FALSE,,
1630,0,0,TRUE,,
1631,1,0,TRUE,,
1632,1,0,FALSE,,
1633,-1,0,FALSE,,
1634,1,0,TRUE,,
1635,1,0,TRUE,,
1636,0,0,FALSE,,
1637,1,0,FALSE,,
1638,0,0,FALSE,,
1639,-1,0,FALSE,,
1640,0,0,TRUE,,
1641,0,0,FALSE,,
1642,0,0,TRUE,,
1643,0,0,FALSE,,
1644,0,0,FALSE,,
1645,-1,0,TRUE,,
1646,0,0,TRUE,,
1647,1,0,FALSE,,
1648,0,0,FALSE,,
1649,0,0,TRUE,,
1650,1,1,TRUE,,
1651,-1,0,TRUE,,
1652,0,0,TRUE,,
1653,1,0,TRUE,,
1654,1,0,TRUE,,
1655,-1,0,FALSE,,
1656,1,0,TRUE,,
1657,0,0,TRUE,,
1658,1,0,FALSE,,
1659,1,0,FALSE,,
1660,1,0,FALSE,,
1661,1,0,TRUE,,
1662,1,0,TRUE,,
1663,0,0,FALSE,,
1664,-1,0,FALSE,,
1665,-1,0,TRUE,,
1666,1,0,TRUE,,
1667,0,0,FALSE,,
1668,1,0,FALSE,,
1669,0,0,FALSE,,
1670,0,0,FALSE,,
1671,1,1,TRUE,,
1672,1,0,FALSE,,
1673,0,1,TRUE,,
1674,0,1,FALSE,,
1675,0,0,FALSE,,
1676,0,0,TRUE,,
1677,1,0,TRUE,,
1678,-1,0,FALSE,,
1679,0,0,FALSE,,
1680,1,0,TRUE,,
1681,1,0,TRUE,,
1682,-1,0,TRUE,,
1683,-1,0,TRUE,,
1684,0,0,TRUE,,
1685,0,0,TRUE,,
1686,0,0,FALSE,,
1687,0,0,TRUE,,
1688,1,0,TRUE,,
1689,1,0,FALSE,,
1690,0,0,FALSE,,
1691,1,0,FALSE,,
1692,1,0,TRUE,,
1693,0,0,TRUE,,
1694,0,0,FALSE,,
1695,1,0,FALSE,,
1696,1,0,TRUE,,
1697,0,0,TRUE,,
1698,0,0,FALSE,,
1699,1,0,FALSE,,
1700,0,0,FALSE,,
1701,1,0,FALSE,,
1702,0,0,TRUE,,
1703,-1,0,FALSE,,
1704,1,0,TRUE,,
1705,0,0,FALSE,,
1706,1,0,FALSE,,
1707,-1,0,TRUE,,
1708,1,0,TRUE,,
1709,0,0,FALSE,,
1710,0,0,FALSE,,
1711,0,0,TRUE,,
1712,0,0,TRUE,,
1713,1,0,TRUE,,
1714,0,0,TRUE,,
1715,0,0,TRUE,,
1716,1,0,TRUE,,
1717,-1,0,FALSE,,
1718,0,0,TRUE,,
1719,1,0,TRUE,,
1720,1,0,FALSE,,
1721,-1,0,FALSE,,
1722,0,0,FALSE,,
1723,1,0,TRUE,,
1724,0,0,TRUE,,
1725,1,0,FALSE,,
1726,0,0,FALSE,,
1727,0,0,TRUE,,
1728,0,0,TRUE,,
1729,-1,0,FALSE,,
1730,1,0,FALSE,,
1731,-1,0,FALSE,,
1732,-1,0,FALSE,,
1733,0,0,TRUE,,
1734,0,0,FALSE,,
1735,0,0,TRUE,,
1736,1,1,FALSE,,
1737,0,1,FALSE,,
1738,-1,0,TRUE,,
1739,1,0,TRUE,,
1740,0,0,FALSE,,
1741,1,0,FALSE,,
1742,1,1,TRUE,,
1743,1,0,TRUE,,
1744,0,0,TRUE,,
1745,1,0,TRUE,,
1746,0,0,TRUE,,
1747,0,0,TRUE,,
1748,1,0,FALSE,,
1749,0,0,TRUE,,
1750,0,0,TRUE,,
1751,1,0,FALSE,,
1752,1,0,FALSE,,
1753,0,0,FALSE,,
1754,0,0,TRUE,,
1755,0,0,TRUE,,
1756,0,0,FALSE,,
1757,0,0,FALSE,,
1758,0,0,TRUE,,
1759,0,0,TRUE,,
1760,0,0,FALSE,,
1761,0,0,FALSE,,
1762,0,0,FALSE,,
1763,-1,0,FALSE,,
1764,-1,0,TRUE,,
1765,0,0,FALSE,,
1766,0,0,TRUE,,
1767,0,0,FALSE,,
1768,0,0,FALSE,,
1769,-1,0,TRUE,,
1770,0,0,TRUE,,
1771,0,0,FALSE,,
1772,0,0,FALSE,,
1773,1,1,TRUE,,
1774,0,0,TRUE,,
1775,0,0,TRUE,,
1776,-1,0,TRUE,,
1777,0,0,TRUE,,
1778,-1,0,TRUE,,
1779,1,0,FALSE,,
1780,0,0,TRUE,,
1781,1,0,TRUE,,
1782,1,0,FALSE,,
1783,1,1,FALSE,,
1784,1,0,FALSE,,
1785,1,0,TRUE,,
1786,0,0,TRUE,,
1787,0,0,FALSE,,
1788,0,0,FALSE,,
1789,1,0,TRUE,,
1790,0,0,TRUE,,
1791,-1,0,FALSE,,
1792,0,0,FALSE,,
1793,-1,0,FALSE,,
1794,1,0,FALSE,,
1795,1,0,TRUE,,
1796,-1,0,FALSE,,
1797,1,0,TRUE,,
1798,0,0,FALSE,,
1799,0,0,FALSE,,
1800,0,0,TRUE,,
1801,1,0,TRUE,,
1802,1,1,FALSE,,
1803,1,1,FALSE,,
1804,0,0,TRUE,,
1805,0,0,TRUE,,
1806,0,0,TRUE,,
1807,1,0,TRUE,,
1808,0,0,TRUE,,
1809,0,0,TRUE,,
1810,0,0,FALSE,,
1811,1,0,TRUE,,
1812,0,0,TRUE,,
1813,0,0,FALSE,,
1814,0,0,FALSE,,
1815,0,0,FALSE,,
1816,-1,0,TRUE,,
1817,-1,0,TRUE,,
1818,1,0,FALSE,,
1819,0,0,FALSE,,
1820,0,0,TRUE,,
1821,0,0,TRUE,,
1822,0,0,FALSE,,
1823,0,0,FALSE,,
1824,1,0,FALSE,,
1825,1,0,FALSE,,
1826,0,0,TRUE,,
1827,-1,0,FALSE,,
1828,1,0,TRUE,,
1829,0,0,FALSE,,
1830,0,0,FALSE,,
1831,0,0,TRUE,,
1832,0,0,TRUE,,
1833,1,0,FALSE,,
1834,1,0,FALSE,,
1835,1,1,TRUE,,
1836,-1,0,TRUE,,
1837,1,0,TRUE,,
1838,0,0,TRUE,,
1839,0,0,TRUE,,
1840,1,0,TRUE,,
1841,1,0,FALSE,,
1842,0,0,TRUE,,
1843,0,0,TRUE,,
1844,-1,0,FALSE,,
1845,0,0,FALSE,,
1846,-1,0,FALSE,,
1847,0,0,TRUE,,
1848,0,0,TRUE,,
1849,0,0,FALSE,,
1850,0,0,FALSE,,
1851,0,0,TRUE,,
1852,0,0,TRUE,,
1853,0,0,FALSE,,
1854,1,0,FALSE,,
1855,0,0,FALSE,,
1856,0,0,FALSE,,
1857,1,0,TRUE,,
1858,0,0,FALSE,,
1859,0,0,TRUE,,
1860,0,0,FALSE,,
1861,1,0,FALSE,,
1862,0,0,TRUE,,
1863,0,0,TRUE,,
1864,0,0,FALSE,,
1865,0,0,FALSE,,
1866,-1,0,TRUE,,
1867,1,0,TRUE,,
1868,0,0,TRUE,,
1869,0,0,TRUE,,
1870,0,0,TRUE,,
1871,1,1,TRUE,,
1872,-1,0,FALSE,,
1873,1,0,TRUE,,
1874,0,0,TRUE,,
1875,0,0,FALSE,,
1876,-1,0,FALSE,,
1877,0,0,FALSE,,
1878,0,0,TRUE,,
1879,-1,0,TRUE,,
1880,-1,0,FALSE,,
1881,0,0,FALSE,,
1882,0,0,TRUE,,
1883,0,0,TRUE,,
1884,0,0,FALSE,,
1885,1,0,FALSE,,
1886,-1,1,FALSE,,
1887,1,0,FALSE,,
1888,1,0,TRUE,,
1889,0,1,FALSE,,
1890,0,0,TRUE,,
1891,0,1,FALSE,,
1892,0,0,FALSE,,
1893,0,0,TRUE,,
1894,0,0,TRUE,,
1895,1,0,FALSE,,
1896,1,0,FALSE,,
1897,0,0,TRUE,,
1898,0,0,TRUE,,
1899,0,0,TRUE,,
1900,0,1,TRUE,,
1901,0,0,TRUE,,
1902,1,0,TRUE,,
1903,1,0,FALSE,,
1904,-1,1,TRUE,,
1905,0,0,TRUE,,
1906,1,0,FALSE,,
1907,0,0,FALSE,,
1908,0,0,FALSE,,
1909,0,0,TRUE,,
1910,0,0,TRUE,,
1911,0,0,FALSE,,
1912,1,0,FALSE,,
1913,-1,0,TRUE,,
1914,0,0,TRUE,,
1915,1,0,FALSE,,
1916,-1,0,FALSE,,
1917,1,0,FALSE,,
1918,0,0,FALSE,,
1919,0,0,TRUE,,
1920,0,0,FALSE,,
1921,0,0,TRUE,,
1922,-1,0,FALSE,,
1923,0,0,FALSE,,
1924,1,0,TRUE,,
1925,0,0,TRUE,,
1926,0,0,FALSE,,
1927,1,0,FALSE,,
1928,0,0,TRUE,,
1929,1,1,TRUE,,
1930,1,0,TRUE,,
1931,0,0,TRUE,,
1932,0,0,TRUE,,
1933,1,0,TRUE,,
1934,0,1,FALSE,,
1935,0,0,TRUE,,
1936,1,0,TRUE,,
1937,0,0,FALSE,,
1938,0,0,FALSE,,
1939,1,0,FALSE,,
1940,0,0,TRUE,,
1941,1,0,TRUE,,
1942,1,0,FALSE,,
1943,0,0,FALSE,,
1944,1,0,TRUE,,
1945,1,0,TRUE,,
1946,0,0,FALSE,,
1947,0,0,FALSE,,
1948,0,0,FALSE,,
1949,-1,0,FALSE,,
1950,0,0,TRUE,,
1951,1,0,FALSE,,
1952,0,0,TRUE,,
1953,0,0,FALSE,,
1954,1,0,FALSE,,
1955,0,0,TRUE,,
1956,0,0,TRUE,,
1957,1,0,FALSE,,
1958,0,0,FALSE,,
1959,1,0,TRUE,,
1960,0,0,TRUE,,
1961,0,0,TRUE,,
1962,-1,1,TRUE,,
1963,0,0,TRUE,,
1964,-1,0,TRUE,,
1965,0,0,FALSE,,
1966,0,1,TRUE,,
1967,-1,0,TRUE,,
1968,1,0,FALSE,,
1969,0,0,FALSE,,
1970,0,0,FALSE,,
1971,0,0,TRUE,,
1972,-1,0,TRUE,,
1973,0,0,FALSE,,
1974,-1,0,FALSE,,
1975,0,0,TRUE,,
1976,0,0,TRUE,,
1977,1,0,FALSE,,
1978,0,0,FALSE,,
1979,-1,0,FALSE,,
1980,1,0,FALSE,,
1981,1,0,TRUE,,
1982,1,0,FALSE,,
1983,1,0,TRUE,,
1984,1,0,FALSE,,
1985,0,0,FALSE,,
1986,0,0,TRUE,,
1987,1,0,TRUE,,
1988,1,0,FALSE,,
1989,0,0,FALSE,,
1990,0,0,TRUE,,
1991,0,0,TRUE,,
1992,0,0,TRUE,,
1993,1,0,TRUE,,
1994,-1,0,TRUE,,
1995,-1,0,TRUE,,
1996,-1,0,FALSE,,
1997,0,0,TRUE,,
1998,1,0,TRUE,,
1999,1,0,FALSE,,
2000,0,0,FALSE,,
2001,1,0,FALSE,,
2002,-1,0,TRUE,,
2003,1,0,TRUE,,
2004,1,0,FALSE,,
2005,0,0,FALSE,,
2006,1,0,TRUE,,
2007,1,1,TRUE,,
2008,1,0,FALSE,,
2009,0,0,FALSE,,
2010,1,0,FALSE,,
2011,1,0,FALSE,,
2012,0,0,TRUE,,
2013,-1,0,FALSE,,
2014,1,0,TRUE,,
2015,0,0,FALSE,,
2016,1,0,FALSE,,
2017,0,0,TRUE,,
2018,0,0,TRUE,,
2019,1,0,FALSE,,
2020,0,0,FALSE,,
2021,-1,0,TRUE,,
2022,0,0,TRUE,,
2023,1,0,TRUE,,
2024,0,0,TRUE,,
2025,0,0,TRUE,,
2026,0,0,TRUE,,
2027,0,0,FALSE,,
2028,1,0,TRUE,,
2029,0,0,TRUE,,
2030,1,0,FALSE,,
2031,-1,0,FALSE,,
2032,-1,0,FALSE,,
2033,0,0,TRUE,,
2034,-1,0,TRUE,,
2035,-1,0,FALSE,,
2036,-1,0,FALSE,,
2037,0,0,TRUE,,
2038,0,0,TRUE,,
2039,1,0,FALSE,,
2040,0,0,FALSE,,
2041,0,0,FALSE,,
2042,1,0,FALSE,,
2043,0,0,TRUE,,
2044,0,0,FALSE,,
