,actual,predicted,,,% accurate,,,,,
767,-1,0,FALSE,,,,,,,
768,0,0,TRUE,,,,,,,
769,0,0,TRUE,,,,,,,
770,0,0,TRUE,,,,,,,
771,0,1,FALSE,,,,,,,
772,0,0,TRUE,,,,,,,
773,0,1,FALSE,,,,,,,
774,1,0,FALSE,,,,,,,
775,0,0,TRUE,,,,,,,
776,0,0,TRUE,,,,,,,
777,1,0,FALSE,,,,,,,
778,0,0,TRUE,,,,,,,
779,1,0,FALSE,,,,,,,
780,1,0,FALSE,,,,,,,
781,0,0,TRUE,,,,,,,
782,1,0,FALSE,,,,,,,
783,0,0,TRUE,,,,,,,
784,1,0,FALSE,,,,,,,
785,-1,0,FALSE,,,,,,,
786,0,0,TRUE,,,,,,,
787,-1,0,FALSE,,,,,,,
788,1,1,TRUE,,,,,,,
789,1,0,FALSE,,,,,,,
790,1,0,FALSE,,,,,,,
791,0,0,TRUE,,,,,,,
792,0,0,TRUE,,,,,,,
793,0,1,FALSE,,,,,,,
794,1,0,FALSE,,,,,,,
795,-1,0,FALSE,,,,,,,
796,0,1,FALSE,,,,,,,
797,1,0,FALSE,,,,,,,
798,1,0,FALSE,,,,,,,
799,1,0,FALSE,,,,,,,
800,0,0,TRUE,,,,,,,
801,0,0,TRUE,,,,,,,
802,0,0,TRUE,,,,,,,
803,0,1,FALSE,,,,,,,
804,0,0,TRUE,,,,,,,
805,1,0,FALSE,,,,,,,
806,0,0,TRUE,,,,,,,
807,-1,0,FALSE,,,,,,,
808,0,0,TRUE,,,,,,,
809,0,1,FALSE,,,,,,,
810,0,0,TRUE,,,,,,,
811,0,0,TRUE,,,,,,,
812,0,0,TRUE,,,,,,,
813,1,0,FALSE,,,,,,,
814,0,0,TRUE,,,,,,,
815,-1,0,FALSE,,,,,,,
816,1,1,TRUE,,,,,,,
817,1,0,FALSE,,,,,,,
818,0,0,TRUE,,,,,,,
819,0,1,FALSE,,,,,,,
820,0,0,TRUE,,,,,,,
821,1,0,FALSE,,,,,,,
822,0,0,TRUE,,,,,,,
823,1,0,FALSE,,,,,,,
824,0,1,FALSE,,,,,,,
825,1,0,FALSE,,,,,,,
826,0,0,TRUE,,,,,,,
827,1,1,TRUE,,,,,,,
828,0,0,TRUE,,,,,,,
829,0,1,FALSE,,,,,,,
830,0,0,TRUE,,,,,,,
831,1,0,FALSE,,,,,,,
832,0,0,TRUE,,,,,,,
833,1,0,FALSE,,,,,,,
834,0,0,TRUE,,,,,,,
835,1,0,FALSE,,,,,,,
836,1,1,TRUE,,,,,,,
837,0,0,TRUE,,,,,,,
838,1,0,FALSE,,,,,,,
839,0,0,TRUE,,,,,,,
840,1,0,FALSE,,,,,,,
841,1,0,FALSE,,,,,,,
842,0,0,TRUE,,,,,,,
843,0,1,FALSE,,,,,,,
844,0,0,TRUE,,,,,,,
845,0,0,TRUE,,,,,,,
846,-1,0,FALSE,,,,,,,
847,-1,0,FALSE,,,,,,,
848,0,0,TRUE,,,,,,,
849,1,0,FALSE,,,,,,,
850,1,0,FALSE,,,,,,,
851,0,0,TRUE,,,,,,,
852,0,0,TRUE,,,,,,,
853,1,0,FALSE,,,,,,,
854,0,1,FALSE,,,,,,,
855,1,0,FALSE,,,,,,,
856,0,0,TRUE,,,,,,,
857,1,0,FALSE,,,,,,,
858,0,1,FALSE,,,,,,,
859,0,0,TRUE,,,,,,,
860,0,0,TRUE,,,,,,,
861,1,0,FALSE,,,,,,,
862,0,0,TRUE,,,,,,,
863,1,0,FALSE,,,,,,,
864,1,0,FALSE,,,,,,,
865,0,0,TRUE,,,,,,,
866,0,0,TRUE,,,,,,,
867,-1,1,FALSE,,,,,,,
868,0,0,TRUE,,,,,,,
869,0,0,TRUE,,,,,,,
870,0,1,FALSE,,,,,,,
871,1,0,FALSE,,,,,,,
872,-1,0,FALSE,,,,,,,
873,1,1,TRUE,,,,,,,
874,-1,0,FALSE,,,,,,,
875,1,0,FALSE,,,,,,,
876,1,0,FALSE,,,,,,,
877,-1,0,FALSE,,,,,,,
878,0,0,TRUE,,,,,,,
879,0,0,TRUE,,,,,,,
880,1,0,FALSE,,,,,,,
881,0,0,TRUE,,,,,,,
882,1,0,FALSE,,,,,,,
883,1,1,TRUE,,,,,,,
884,0,1,FALSE,,,,,,,
885,1,0,FALSE,,,,,,,
886,0,1,FALSE,,,,,,,
887,0,0,TRUE,,,,,,,
888,1,0,FALSE,,,,,,,
889,-1,1,FALSE,,,,,,,
890,1,0,FALSE,,,,,,,
891,1,0,FALSE,,,,,,,
892,0,0,TRUE,,,,,,,
893,0,0,TRUE,,,,,,,
894,0,0,TRUE,,,,,,,
895,0,0,TRUE,,,,,,,
896,1,0,FALSE,,,,,,,
897,1,0,FALSE,,,,,,,
898,0,1,FALSE,,,,,,,
899,0,1,FALSE,,,,,,,
900,0,0,TRUE,,,,,,,
901,0,0,TRUE,,,,,,,
902,1,0,FALSE,,,,,,,
903,0,0,TRUE,,,,,,,
904,0,1,FALSE,,,,,,,
905,1,1,TRUE,,,,,,,
906,0,0,TRUE,,,,,,,
907,0,0,TRUE,,,,,,,
908,-1,0,FALSE,,,,,,,
909,0,1,FALSE,,,,,,,
910,-1,0,FALSE,,,,,,,
911,0,0,TRUE,,,,,,,
912,0,0,TRUE,,,,,,,
913,0,0,TRUE,,,,,,,
914,1,0,FALSE,,,,,,,
915,1,0,FALSE,,,,,,,
916,1,0,FALSE,,,,,,,
917,0,0,TRUE,,,,,,,
918,0,0,TRUE,,,,,,,
919,1,0,FALSE,,,,,,,
920,0,0,TRUE,,,,,,,
921,1,0,FALSE,,,,,,,
922,0,0,TRUE,,,,,,,
923,-1,1,FALSE,,,,,,,
924,1,0,FALSE,,,,,,,
925,1,0,FALSE,,,,,,,
926,0,1,FALSE,,,,,,,
927,0,0,TRUE,,,,,,,
928,0,1,FALSE,,,,,,,
929,0,0,TRUE,,,,,,,
930,1,0,FALSE,,,,,,,
931,1,0,FALSE,,,,,,,
932,1,0,FALSE,,,,,,,
933,1,0,FALSE,,,,,,,
934,0,0,TRUE,,,,,,,
935,0,0,TRUE,,,,,,,
936,0,0,TRUE,,,,,,,
937,1,0,FALSE,,,,,,,
938,0,0,TRUE,,,,,,,
939,0,0,TRUE,,,,,,,
940,1,0,FALSE,,,,,,,
941,0,0,TRUE,,,,,,,
942,0,1,FALSE,,,,,,,
943,1,0,FALSE,,,,,,,
944,0,0,TRUE,,,,,,,
945,1,1,TRUE,,,,,,,
946,1,1,TRUE,,,,,,,
947,-1,1,FALSE,,,,,,,
948,0,0,TRUE,,,,,,,
949,-1,0,FALSE,,,,,,,
950,1,0,FALSE,,,,,,,
951,0,0,TRUE,,,,,,,
952,0,1,FALSE,,,,,,,
953,0,0,TRUE,,,,,,,
954,0,0,TRUE,,,,,,,
955,0,1,FALSE,,,,,,,
956,0,0,TRUE,,,,,,,
957,0,0,TRUE,,,,,,,
958,-1,0,FALSE,,,,,,,
959,0,1,FALSE,,,,,,,
960,1,0,FALSE,,,,,,,
961,0,0,TRUE,,,,,,,
962,0,0,TRUE,,,,,,,
963,1,0,FALSE,,,,,,,
964,1,0,FALSE,,,,,,,
965,1,0,FALSE,,,,,,,
966,0,1,FALSE,,,,,,,
967,0,0,TRUE,,,,,,,
968,-1,1,FALSE,,,,,,,
969,0,1,FALSE,,,,,,,
970,-1,0,FALSE,,,,,,,
971,0,0,TRUE,,,,,,,
972,1,0,FALSE,,,,,,,
973,1,0,FALSE,,,,,,,
974,1,0,FALSE,,,,,,,
975,-1,1,FALSE,,,,,,,
976,0,0,TRUE,,,,,,,
977,0,0,TRUE,,,,,,,
978,0,0,TRUE,,,,,,,
979,0,0,TRUE,,,,,,,
980,0,0,TRUE,,,,,,,
981,1,0,FALSE,,,,,,,
982,0,0,TRUE,,,,,,,
983,1,0,FALSE,,,,,,,
984,-1,0,FALSE,,,,,,,
985,-1,0,FALSE,,,,,,,
986,0,0,TRUE,,,,,,,
987,0,1,FALSE,,,,,,,
988,0,0,TRUE,,,,,,,
989,0,1,FALSE,,,,,,,
990,0,0,TRUE,,,,,,,
991,0,0,TRUE,,,,,,,
992,0,0,TRUE,,,,,,,
993,-1,1,FALSE,,,,,,,
994,1,0,FALSE,,,,,,,
995,1,1,TRUE,,,,,,,
996,0,0,TRUE,,,,,,,
997,1,1,TRUE,,,,,,,
998,0,0,TRUE,,,,,,,
999,-1,1,FALSE,,,,,,,
1000,1,0,FALSE,,,,,,,
1001,1,0,FALSE,,,,,,,
1002,0,-1,FALSE,,,,,,,
1003,1,0,FALSE,,,,,,,
1004,-1,0,FALSE,,,,,,,
1005,0,0,TRUE,,,,,,,
1006,0,0,TRUE,,,,,,,
1007,0,0,TRUE,,,,,,,
1008,0,0,TRUE,,,,,,,
1009,0,0,TRUE,,,,,,,
1010,1,0,FALSE,,,,,,,
1011,1,0,FALSE,,,,,,,
1012,1,0,FALSE,,,,,,,
1013,0,0,TRUE,,,,,,,
1014,1,0,FALSE,,,,,,,
1015,0,0,TRUE,,,,,,,
1016,1,0,FALSE,,,,,,,
1017,-1,0,FALSE,,,,,,,
1018,0,0,TRUE,,,,,,,
1019,0,0,TRUE,,,,,,,
1020,1,1,TRUE,,,,,,,
1021,0,0,TRUE,,,,,,,
1022,-1,0,FALSE,,,,,,,
1023,0,0,TRUE,,,,,,,
1024,-1,0,FALSE,,,,,,,
1025,0,0,TRUE,,,,,,,
1026,1,0,FALSE,,,,,,,
1027,1,0,FALSE,,,,,,,
1028,0,1,FALSE,,,,,,,
1029,0,1,FALSE,,,,,,,
1030,1,0,FALSE,,,,,,,
1031,0,0,TRUE,,,,,,,
1032,0,0,TRUE,,,,,,,
1033,0,0,TRUE,,,,,,,
1034,0,0,TRUE,,,,,,,
1035,1,1,TRUE,,,,,,,
1036,1,0,FALSE,,,,,,,
1037,0,1,FALSE,,,,,,,
1038,1,0,FALSE,,,,,,,
1039,0,0,TRUE,,,,,,,
1040,0,0,TRUE,,,,,,,
1041,0,0,TRUE,,,,,,,
1042,0,0,TRUE,,,,,,,
1043,1,0,FALSE,,,,,,,
1044,0,0,TRUE,,,,,,,
1045,1,0,FALSE,,,,,,,
1046,1,0,FALSE,,,,,,,
1047,0,0,TRUE,,,,,,,
1048,0,0,TRUE,,,,,,,
1049,0,0,TRUE,,,,,,,
1050,0,0,TRUE,,,,,,,
1051,1,0,FALSE,,,,,,,
1052,1,1,TRUE,,,,,,,
1053,0,0,TRUE,,,,,,,
1054,0,0,TRUE,,,,,,,
1055,1,0,FALSE,,,,,,,
1056,1,0,FALSE,,,,,,,
1057,0,0,TRUE,,,,,,,
1058,0,0,TRUE,,,,,,,
1059,0,0,TRUE,,,,,,,
1060,0,0,TRUE,,,,,,,
1061,0,0,TRUE,,,,,,,
1062,-1,0,FALSE,,,,,,,
1063,0,1,FALSE,,,,,,,
1064,1,0,FALSE,,,,,,,
1065,1,0,FALSE,,,,,,,
1066,0,1,FALSE,,,,,,,
1067,0,0,TRUE,,,,,,,
1068,0,0,TRUE,,,,,,,
1069,0,1,FALSE,,,,,,,
1070,0,0,TRUE,,,,,,,
1071,0,0,TRUE,,,,,,,
1072,-1,0,FALSE,,,,,,,
1073,1,0,FALSE,,,,,,,
1074,1,0,FALSE,,,,,,,
1075,0,1,FALSE,,,,,,,
1076,1,0,FALSE,,,,,,,
1077,0,0,TRUE,,,,,,,
1078,1,0,FALSE,,,,,,,
1079,-1,1,FALSE,,,,,,,
1080,0,0,TRUE,,,,,,,
1081,1,0,FALSE,,,,,,,
1082,0,1,FALSE,,,,,,,
1083,0,0,TRUE,,,,,,,
1084,0,0,TRUE,,,,,,,
1085,1,0,FALSE,,,,,,,
1086,0,0,TRUE,,,,,,,
1087,0,0,TRUE,,,,,,,
1088,0,0,TRUE,,,,,,,
1089,0,1,FALSE,,,,,,,
1090,0,0,TRUE,,,,,,,
1091,0,0,TRUE,,,,,,,
1092,1,0,FALSE,,,,,,,
1093,1,0,FALSE,,,,,,,
1094,1,0,FALSE,,,,,,,
1095,0,0,TRUE,,,,,,,
1096,0,0,TRUE,,,,,,,
1097,0,0,TRUE,,,,,,,
1098,0,0,TRUE,,,,,,,
1099,-1,0,FALSE,,,,,,,
1100,0,0,TRUE,,,,,,,
1101,0,0,TRUE,,,,,,,
1102,1,0,FALSE,,,,,,,
1103,1,0,FALSE,,,,,,,
1104,0,0,TRUE,,,,,,,
1105,0,0,TRUE,,,,,,,
1106,0,0,TRUE,,,,,,,
1107,0,0,TRUE,,,,,,,
1108,-1,1,FALSE,,,,,,,
1109,0,0,TRUE,,,,,,,
1110,0,0,TRUE,,,,,,,
1111,0,0,TRUE,,,,,,,
1112,0,0,TRUE,,,,,,,
1113,-1,0,FALSE,,,,,,,
1114,1,0,FALSE,,,,,,,
1115,1,0,FALSE,,,,,,,
1116,0,0,TRUE,,,,,,,
1117,0,1,FALSE,,,,,,,
1118,1,0,FALSE,,,,,,,
1119,0,0,TRUE,,,,,,,
1120,1,0,FALSE,,,,,,,
1121,1,1,TRUE,,,,,,,
1122,0,0,TRUE,,,,,,,
1123,0,0,TRUE,,,,,,,
1124,-1,0,FALSE,,,,,,,
1125,0,1,FALSE,,,,,,,
1126,0,0,TRUE,,,,,,,
1127,-1,0,FALSE,,,,,,,
1128,1,0,FALSE,,,,,,,
1129,0,0,TRUE,,,,,,,
1130,0,0,TRUE,,,,,,,
1131,-1,1,FALSE,,,,,,,
1132,0,0,TRUE,,,,,,,
1133,0,0,TRUE,,,,,,,
1134,1,1,TRUE,,,,,,,
1135,0,1,FALSE,,,,,,,
1136,0,0,TRUE,,,,,,,
1137,0,1,FALSE,,,,,,,
1138,-1,1,FALSE,,,,,,,
1139,1,0,FALSE,,,,,,,
1140,1,1,TRUE,,,,,,,
1141,-1,0,FALSE,,,,,,,
1142,0,0,TRUE,,,,,,,
1143,0,0,TRUE,,,,,,,
1144,0,0,TRUE,,,,,,,
1145,0,0,TRUE,,,,,,,
1146,0,0,TRUE,,,,,,,
1147,1,0,FALSE,,,,,,,
1148,0,0,TRUE,,,,,,,
1149,0,0,TRUE,,,,,,,
1150,1,0,FALSE,,,,,,,
1151,0,0,TRUE,,,,,,,
1152,0,0,TRUE,,,,,,,
1153,-1,1,FALSE,,,,,,,
1154,1,1,TRUE,,,,,,,
1155,1,0,FALSE,,,,,,,
1156,0,0,TRUE,,,,,,,
1157,0,0,TRUE,,,,,,,
1158,0,0,TRUE,,,,,,,
1159,1,0,FALSE,,,,,,,
1160,1,0,FALSE,,,,,,,
1161,-1,0,FALSE,,,,,,,
1162,-1,0,FALSE,,,,,,,
1163,0,0,TRUE,,,,,,,
1164,0,0,TRUE,,,,,,,
1165,1,0,FALSE,,,,,,,
1166,-1,0,FALSE,,,,,,,
1167,1,0,FALSE,,,,,,,
1168,1,0,FALSE,,,,,,,
1169,0,0,TRUE,,,,,,,
1170,0,0,TRUE,,,,,,,
1171,1,0,FALSE,,,,,,,
1172,1,0,FALSE,,,,,,,
1173,1,0,FALSE,,,,,,,
1174,1,0,FALSE,,,,,,,
1175,0,0,TRUE,,,,,,,
1176,1,0,FALSE,,,,,,,
1177,0,0,TRUE,,,,,,,
1178,1,0,FALSE,,,,,,,
1179,0,0,TRUE,,,,,,,
1180,1,0,FALSE,,,,,,,
1181,1,0,FALSE,,,,,,,
1182,0,0,TRUE,,,,,,,
1183,0,0,TRUE,,,,,,,
1184,0,0,TRUE,,,,,,,
1185,1,0,FALSE,,,,,,,
1186,0,0,TRUE,,,,,,,
1187,0,0,TRUE,,,,,,,
1188,-1,0,FALSE,,,,,,,
1189,1,0,FALSE,,,,,,,
1190,1,0,FALSE,,,,,,,
1191,0,1,FALSE,,,,,,,
1192,1,0,FALSE,,,,,,,
1193,0,1,FALSE,,,,,,,
1194,0,0,TRUE,,,,,,,
1195,0,0,TRUE,,,,,,,
1196,0,0,TRUE,,,,,,,
1197,0,0,TRUE,,,,,,,
1198,1,0,FALSE,,,,,,,
1199,1,0,FALSE,,,,,,,
1200,1,0,FALSE,,,,,,,
1201,1,0,FALSE,,,,,,,
1202,0,0,TRUE,,,,,,,
1203,0,0,TRUE,,,,,,,
1204,1,0,FALSE,,,,,,,
1205,1,0,FALSE,,,,,,,
1206,0,1,FALSE,,,,,,,
1207,1,1,TRUE,,,,,,,
1208,0,0,TRUE,,,,,,,
1209,0,0,TRUE,,,,,,,
1210,-1,0,FALSE,,,,,,,
1211,0,0,TRUE,,,,,,,
1212,1,0,FALSE,,,,,,,
1213,1,0,FALSE,,,,,,,
1214,0,0,TRUE,,,,,,,
1215,0,0,TRUE,,,,,,,
1216,1,0,FALSE,,,,,,,
1217,0,0,TRUE,,,,,,,
1218,1,1,TRUE,,,,,,,
1219,1,1,TRUE,,,,,,,
1220,1,1,TRUE,,,,,,,
1221,-1,0,FALSE,,,,,,,
1222,1,0,FALSE,,,,,,,
1223,1,1,TRUE,,,,,,,
1224,1,0,FALSE,,,,,,,
1225,0,0,TRUE,,,,,,,
1226,1,0,FALSE,,,,,,,
1227,-1,0,FALSE,,,,,,,
1228,1,0,FALSE,,,,,,,
1229,1,0,FALSE,,,,,,,
1230,1,0,FALSE,,,,,,,
1231,0,0,TRUE,,,,,,,
1232,0,1,FALSE,,,,,,,
1233,0,0,TRUE,,,,,,,
1234,0,0,TRUE,,,,,,,
1235,1,0,FALSE,,,,,,,
1236,0,0,TRUE,,,,,,,
1237,1,0,FALSE,,,,,,,
1238,1,0,FALSE,,,,,,,
1239,0,0,TRUE,,,,,,,
1240,0,0,TRUE,,,,,,,
1241,0,0,TRUE,,,,,,,
1242,1,0,FALSE,,,,,,,
1243,0,0,TRUE,,,,,,,
1244,0,0,TRUE,,,,,,,
1245,1,0,FALSE,,,,,,,
1246,0,0,TRUE,,,,,,,
1247,1,1,TRUE,,,,,,,
1248,0,1,FALSE,,,,,,,
1249,0,1,FALSE,,,,,,,
1250,0,0,TRUE,,,,,,,
1251,1,0,FALSE,,,,,,,
1252,1,0,FALSE,,,,,,,
1253,0,0,TRUE,,,,,,,
1254,0,1,FALSE,,,,,,,
1255,-1,0,FALSE,,,,,,,
1256,0,0,TRUE,,,,,,,
1257,1,0,FALSE,,,,,,,
1258,0,0,TRUE,,,,,,,
1259,0,0,TRUE,,,,,,,
1260,-1,0,FALSE,,,,,,,
1261,0,1,FALSE,,,,,,,
1262,1,0,FALSE,,,,,,,
1263,0,0,TRUE,,,,,,,
1264,1,0,FALSE,,,,,,,
1265,0,0,TRUE,,,,,,,
1266,0,0,TRUE,,,,,,,
1267,0,0,TRUE,,,,,,,
1268,1,1,TRUE,,,,,,,
1269,0,1,FALSE,,,,,,,
1270,1,0,FALSE,,,,,,,
1271,0,0,TRUE,,,,,,,
1272,0,0,TRUE,,,,,,,
1273,1,0,FALSE,,,,,,,
1274,-1,0,FALSE,,,,,,,
1275,0,0,TRUE,,,,,,,
1276,1,1,TRUE,,,,,,,
1277,0,1,FALSE,,,,,,,
1278,1,1,TRUE,,,,,,,
1279,1,0,FALSE,,,,,,,
1280,0,0,TRUE,,,,,,,
1281,1,0,FALSE,,,,,,,
1282,0,0,TRUE,,,,,,,
1283,0,0,TRUE,,,,,,,
1284,1,0,FALSE,,,,,,,
1285,1,1,TRUE,,,,,,,
1286,0,0,TRUE,,,,,,,
1287,1,0,FALSE,,,,,,,
1288,1,0,FALSE,,,,,,,
1289,0,1,FALSE,,,,,,,
1290,1,0,FALSE,,,,,,,
1291,1,0,FALSE,,,,,,,
1292,0,0,TRUE,,,,,,,
1293,1,1,TRUE,,,,,,,
1294,0,0,TRUE,,,,,,,
1295,0,0,TRUE,,,,,,,
1296,0,1,FALSE,,,,,,,
1297,1,0,FALSE,,,,,,,
1298,-1,0,FALSE,,,,,,,
1299,0,0,TRUE,,,,,,,
1300,0,0,TRUE,,,,,,,
1301,1,0,FALSE,,,,,,,
1302,1,0,FALSE,,,,,,,
1303,0,0,TRUE,,,,,,,
1304,1,0,FALSE,,,,,,,
1305,1,0,FALSE,,,,,,,
1306,0,0,TRUE,,,,,,,
1307,1,0,FALSE,,,,,,,
1308,0,0,TRUE,,,,,,,
1309,1,0,FALSE,,,,,,,
1310,0,0,TRUE,,,,,,,
1311,0,0,TRUE,,,,,,,
1312,0,0,TRUE,,,,,,,
1313,1,1,TRUE,,,,,,,
1314,1,0,FALSE,,,,,,,
1315,1,0,FALSE,,,,,,,
1316,0,0,TRUE,,,,,,,
1317,0,0,TRUE,,,,,,,
1318,1,0,FALSE,,,,,,,
1319,-1,1,FALSE,,,,,,,
1320,1,1,TRUE,,,,,,,
1321,0,-1,FALSE,,,,,,,
1322,0,0,TRUE,,,,,,,
1323,0,0,TRUE,,,,,,,
1324,0,0,TRUE,,,,,,,
1325,1,0,FALSE,,,,,,,
1326,0,0,TRUE,,,,,,,
1327,0,0,TRUE,,,,,,,
1328,0,0,TRUE,,,,,,,
1329,0,0,TRUE,,,,,,,
1330,0,0,TRUE,,,,,,,
1331,0,1,FALSE,,,,,,,
1332,1,1,TRUE,,,,,,,
1333,0,0,TRUE,,,,,,,
1334,0,0,TRUE,,,,,,,
1335,1,1,TRUE,,,,,,,
1336,0,0,TRUE,,,,,,,
1337,-1,0,FALSE,,,,,,,
1338,0,0,TRUE,,,,,,,
1339,0,0,TRUE,,,,,,,
1340,1,0,FALSE,,,,,,,
1341,0,1,FALSE,,,,,,,
1342,0,0,TRUE,,,,,,,
1343,0,0,TRUE,,,,,,,
1344,0,0,TRUE,,,,,,,
1345,1,0,FALSE,,,,,,,
1346,0,0,TRUE,,,,,,,
1347,0,0,TRUE,,,,,,,
1348,0,0,TRUE,,,,,,,
1349,0,0,TRUE,,,,,,,
1350,-1,0,FALSE,,,,,,,
1351,0,0,TRUE,,,,,,,
1352,0,0,TRUE,,,,,,,
1353,0,0,TRUE,,,,,,,
1354,-1,0,FALSE,,,,,,,
1355,1,0,FALSE,,,,,,,
1356,1,0,FALSE,,,,,,,
1357,1,1,TRUE,,,,,,,
1358,1,0,FALSE,,,,,,,
1359,0,0,TRUE,,,,,,,
1360,-1,0,FALSE,,,,,,,
1361,1,1,TRUE,,,,,,,
1362,1,1,TRUE,,,,,,,
1363,0,0,TRUE,,,,,,,
1364,-1,0,FALSE,,,,,,,
1365,-1,0,FALSE,,,,,,,
1366,1,0,FALSE,,,,,,,
1367,1,0,FALSE,,,,,,,
1368,1,0,FALSE,,,,,,,
1369,1,0,FALSE,,,,,,,
1370,0,0,TRUE,,,,,,,
1371,1,0,FALSE,,,,,,,
1372,1,0,FALSE,,,,,,,
1373,0,0,TRUE,,,,,,,
1374,-1,0,FALSE,,,,,,,
1375,0,-1,FALSE,,,,,,,
1376,0,0,TRUE,,,,,,,
1377,0,0,TRUE,,,,,,,
1378,-1,0,FALSE,,,,,,,
1379,1,0,FALSE,,,,,,,
1380,-1,0,FALSE,,,,,,,
1381,0,0,TRUE,,,,,,,
1382,0,0,TRUE,,,,,,,
1383,1,1,TRUE,,,,,,,
1384,1,0,FALSE,,,,,,,
1385,0,0,TRUE,,,,,,,
1386,0,0,TRUE,,,,,,,
1387,1,0,FALSE,,,,,,,
1388,0,0,TRUE,,,,,,,
1389,0,0,TRUE,,,,,,,
1390,0,1,FALSE,,,,,,,
1391,0,0,TRUE,,,,,,,
1392,0,0,TRUE,,,,,,,
1393,1,0,FALSE,,,,,,,
1394,1,1,TRUE,,,,,,,
1395,1,0,FALSE,,,,,,,
1396,-1,1,FALSE,,,,,,,
1397,0,0,TRUE,,,,,,,
1398,1,0,FALSE,,,,,,,
1399,0,0,TRUE,,,,,,,
1400,1,0,FALSE,,,,,,,
1401,1,0,FALSE,,,,,,,
1402,0,0,TRUE,,,,,,,
1403,0,1,FALSE,,,,,,,
1404,1,0,FALSE,,,,,,,
1405,0,0,TRUE,,,,,,,
1406,1,0,FALSE,,,,,,,
1407,-1,0,FALSE,,,,,,,
1408,0,1,FALSE,,,,,,,
1409,1,0,FALSE,,,,,,,
1410,1,0,FALSE,,,,,,,
1411,-1,0,FALSE,,,,,,,
1412,0,0,TRUE,,,,,,,
1413,0,0,TRUE,,,,,,,
1414,-1,0,FALSE,,,,,,,
1415,-1,0,FALSE,,,,,,,
1416,0,0,TRUE,,,,,,,
1417,0,0,TRUE,,,,,,,
1418,1,0,FALSE,,,,,,,
1419,0,0,TRUE,,,,,,,
1420,-1,0,FALSE,,,,,,,
1421,0,0,TRUE,,,,,,,
1422,0,1,FALSE,,,,,,,
1423,0,1,FALSE,,,,,,,
1424,0,1,FALSE,,,,,,,
1425,1,0,FALSE,,,,,,,
1426,0,0,TRUE,,,,,,,
1427,-1,0,FALSE,,,,,,,
1428,-1,0,FALSE,,,,,,,
1429,0,0,TRUE,,,,,,,
1430,-1,0,FALSE,,,,,,,
1431,0,0,TRUE,,,,,,,
1432,-1,0,FALSE,,,,,,,
1433,0,0,TRUE,,,,,,,
1434,0,1,FALSE,,,,,,,
1435,-1,0,FALSE,,,,,,,
1436,0,1,FALSE,,,,,,,
1437,0,0,TRUE,,,,,,,
1438,-1,0,FALSE,,,,,,,
1439,1,0,FALSE,,,,,,,
1440,-1,0,FALSE,,,,,,,
1441,0,1,FALSE,,,,,,,
1442,0,0,TRUE,,,,,,,
1443,1,0,FALSE,,,,,,,
1444,-1,0,FALSE,,,,,,,
1445,0,0,TRUE,,,,,,,
1446,0,0,TRUE,,,,,,,
1447,0,0,TRUE,,,,,,,
1448,0,1,FALSE,,,,,,,
1449,0,0,TRUE,,,,,,,
1450,0,0,TRUE,,,,,,,
1451,0,0,TRUE,,,,,,,
1452,1,0,FALSE,,,,,,,
1453,0,0,TRUE,,,,,,,
1454,1,1,TRUE,,,,,,,
1455,0,0,TRUE,,,,,,,
1456,1,0,FALSE,,,,,,,
1457,0,1,FALSE,,,,,,,
1458,1,0,FALSE,,,,,,,
1459,1,1,TRUE,,,,,,,
1460,0,0,TRUE,,,,,,,
1461,1,0,FALSE,,,,,,,
1462,1,0,FALSE,,,,,,,
1463,0,-1,FALSE,,,,,,,
1464,1,1,TRUE,,,,,,,
1465,-1,0,FALSE,,,,,,,
1466,1,0,FALSE,,,,,,,
1467,-1,0,FALSE,,,,,,,
1468,0,0,TRUE,,,,,,,
1469,0,0,TRUE,,,,,,,
1470,0,0,TRUE,,,,,,,
1471,1,0,FALSE,,,,,,,
1472,0,0,TRUE,,,,,,,
1473,0,0,TRUE,,,,,,,
1474,1,0,FALSE,,,,,,,
1475,1,0,FALSE,,,,,,,
1476,1,1,TRUE,,,,,,,
1477,0,0,TRUE,,,,,,,
1478,1,1,TRUE,,,,,,,
1479,0,0,TRUE,,,,,,,
1480,1,0,FALSE,,,,,,,
1481,0,0,TRUE,,,,,,,
1482,0,0,TRUE,,,,,,,
1483,1,1,TRUE,,,,,,,
1484,0,0,TRUE,,,,,,,
1485,-1,0,FALSE,,,,,,,
1486,0,1,FALSE,,,,,,,
1487,1,0,FALSE,,,,,,,
1488,-1,0,FALSE,,,,,,,
1489,1,0,FALSE,,,,,,,
1490,1,0,FALSE,,,,,,,
1491,-1,0,FALSE,,,,,,,
1492,1,0,FALSE,,,,,,,
1493,1,0,FALSE,,,,,,,
1494,0,0,TRUE,,,,,,,
1495,0,0,TRUE,,,,,,,
1496,1,1,TRUE,,,,,,,
1497,-1,0,FALSE,,,,,,,
1498,1,0,FALSE,,,,,,,
1499,1,0,FALSE,,,,,,,
1500,1,0,FALSE,,,,,,,
1501,0,0,TRUE,,,,,,,
1502,0,1,FALSE,,,,,,,
1503,0,0,TRUE,,,,,,,
1504,0,0,TRUE,,,,,,,
1505,1,0,FALSE,,,,,,,
1506,1,0,FALSE,,,,,,,
1507,1,0,FALSE,,,,,,,
1508,0,1,FALSE,,,,,,,
1509,-1,0,FALSE,,,,,,,
