,actual,predicted,,num right,% accuracy
1058,0,1,FALSE,,
1059,-1,0,FALSE,,
1060,-1,0,FALSE,,
1061,1,0,FALSE,,
1062,1,1,TRUE,,
1063,0,0,TRUE,,
1064,-1,0,FALSE,,
1065,1,0,FALSE,,
1066,1,0,FALSE,,
1067,0,0,TRUE,,
1068,0,0,TRUE,,
1069,0,0,TRUE,,
1070,0,1,FALSE,,
1071,0,0,TRUE,,
1072,0,1,FALSE,,
1073,0,0,TRUE,,
1074,0,0,TRUE,,
1075,1,0,FALSE,,
1076,0,0,TRUE,,
1077,1,0,FALSE,,
1078,0,1,FALSE,,
1079,0,0,TRUE,,
1080,1,1,TRUE,,
1081,0,0,TRUE,,
1082,0,0,TRUE,,
1083,0,0,TRUE,,
1084,0,1,FALSE,,
1085,0,0,TRUE,,
1086,0,0,TRUE,,
1087,-1,0,FALSE,,
1088,-1,1,FALSE,,
1089,0,0,TRUE,,
1090,-1,1,FALSE,,
1091,1,0,FALSE,,
1092,-1,0,FALSE,,
1093,-1,0,FALSE,,
1094,1,0,FALSE,,
1095,1,0,FALSE,,
1096,0,0,TRUE,,
1097,1,0,FALSE,,
1098,-1,0,FALSE,,
1099,-1,0,FALSE,,
1100,1,0,FALSE,,
1101,0,0,TRUE,,
1102,0,0,TRUE,,
1103,0,0,TRUE,,
1104,0,0,TRUE,,
1105,-1,0,FALSE,,
1106,0,0,TRUE,,
1107,0,0,TRUE,,
1108,0,0,TRUE,,
1109,1,1,TRUE,,
1110,0,0,TRUE,,
1111,1,0,FALSE,,
1112,0,0,TRUE,,
1113,-1,0,FALSE,,
1114,1,0,FALSE,,
1115,0,0,TRUE,,
1116,0,0,TRUE,,
1117,1,0,FALSE,,
1118,1,0,FALSE,,
1119,1,0,FALSE,,
1120,0,0,TRUE,,
1121,0,0,TRUE,,
1122,1,0,FALSE,,
1123,0,1,FALSE,,
1124,1,1,TRUE,,
1125,0,0,TRUE,,
1126,1,0,FALSE,,
1127,0,0,TRUE,,
1128,1,0,FALSE,,
1129,-1,0,FALSE,,
1130,1,1,TRUE,,
1131,0,0,TRUE,,
1132,0,0,TRUE,,
1133,1,0,FALSE,,
1134,-1,0,FALSE,,
1135,1,1,TRUE,,
1136,-1,0,FALSE,,
1137,0,0,TRUE,,
1138,1,0,FALSE,,
1139,0,1,FALSE,,
1140,0,0,TRUE,,
1141,1,0,FALSE,,
1142,1,0,FALSE,,
1143,0,0,TRUE,,
1144,0,0,TRUE,,
1145,0,0,TRUE,,
1146,-1,0,FALSE,,
1147,1,0,FALSE,,
1148,0,0,TRUE,,
1149,1,0,FALSE,,
1150,1,1,TRUE,,
1151,1,0,FALSE,,
1152,0,1,FALSE,,
1153,0,0,TRUE,,
1154,0,0,TRUE,,
1155,0,0,TRUE,,
1156,-1,1,FALSE,,
1157,1,0,FALSE,,
1158,-1,0,FALSE,,
1159,0,1,FALSE,,
1160,0,0,TRUE,,
1161,0,0,TRUE,,
1162,1,0,FALSE,,
1163,-1,0,FALSE,,
1164,1,0,FALSE,,
1165,0,0,TRUE,,
1166,1,0,FALSE,,
1167,1,0,FALSE,,
1168,0,0,TRUE,,
1169,0,0,TRUE,,
1170,1,0,FALSE,,
1171,-1,0,FALSE,,
1172,1,0,FALSE,,
1173,1,0,FALSE,,
1174,1,0,FALSE,,
1175,-1,0,FALSE,,
1176,-1,0,FALSE,,
1177,0,0,TRUE,,
1178,1,0,FALSE,,
1179,1,0,FALSE,,
1180,-1,0,FALSE,,
1181,0,0,TRUE,,
1182,-1,0,FALSE,,
1183,1,0,FALSE,,
1184,0,0,TRUE,,
1185,-1,0,FALSE,,
1186,1,0,FALSE,,
1187,1,0,FALSE,,
1188,0,0,TRUE,,
1189,0,0,TRUE,,
1190,1,0,FALSE,,
1191,1,0,FALSE,,
1192,1,0,FALSE,,
1193,1,0,FALSE,,
1194,0,0,TRUE,,
1195,1,1,TRUE,,
1196,1,0,FALSE,,
1197,-1,0,FALSE,,
1198,0,0,TRUE,,
1199,0,0,TRUE,,
1200,1,0,FALSE,,
1201,0,0,TRUE,,
1202,1,1,TRUE,,
1203,0,0,TRUE,,
1204,0,0,TRUE,,
1205,-1,0,FALSE,,
1206,1,0,FALSE,,
1207,0,0,TRUE,,
1208,0,0,TRUE,,
1209,-1,0,FALSE,,
1210,1,0,FALSE,,
1211,0,0,TRUE,,
1212,0,1,FALSE,,
1213,0,0,TRUE,,
1214,-1,0,FALSE,,
1215,-1,0,FALSE,,
1216,1,0,FALSE,,
1217,0,0,TRUE,,
1218,-1,0,FALSE,,
1219,0,0,TRUE,,
1220,1,0,FALSE,,
1221,0,0,TRUE,,
1222,0,0,TRUE,,
1223,0,0,TRUE,,
1224,0,0,TRUE,,
1225,-1,0,FALSE,,
1226,1,0,FALSE,,
1227,0,0,TRUE,,
1228,1,0,FALSE,,
1229,0,0,TRUE,,
1230,1,1,TRUE,,
1231,1,0,FALSE,,
1232,-1,0,FALSE,,
1233,-1,0,FALSE,,
1234,1,0,FALSE,,
1235,1,0,FALSE,,
1236,0,0,TRUE,,
1237,-1,0,FALSE,,
1238,1,0,FALSE,,
1239,0,0,TRUE,,
1240,0,0,TRUE,,
1241,0,0,TRUE,,
1242,-1,0,FALSE,,
1243,0,1,FALSE,,
1244,0,0,TRUE,,
1245,1,1,TRUE,,
1246,1,0,FALSE,,
1247,0,1,FALSE,,
1248,0,0,TRUE,,
1249,0,0,TRUE,,
1250,0,0,TRUE,,
1251,-1,0,FALSE,,
1252,0,1,FALSE,,
1253,-1,0,FALSE,,
1254,1,0,FALSE,,
1255,0,0,TRUE,,
1256,0,0,TRUE,,
1257,0,0,TRUE,,
1258,-1,0,FALSE,,
1259,0,0,TRUE,,
1260,-1,1,FALSE,,
1261,0,1,FALSE,,
1262,0,0,TRUE,,
1263,1,0,FALSE,,
1264,1,0,FALSE,,
1265,1,0,FALSE,,
1266,0,0,TRUE,,
1267,0,0,TRUE,,
1268,0,0,TRUE,,
1269,0,0,TRUE,,
1270,-1,0,FALSE,,
1271,0,1,FALSE,,
1272,0,0,TRUE,,
1273,0,0,TRUE,,
1274,1,0,FALSE,,
1275,0,0,TRUE,,
1276,-1,0,FALSE,,
1277,0,0,TRUE,,
1278,0,0,TRUE,,
1279,-1,1,FALSE,,
1280,0,1,FALSE,,
1281,1,0,FALSE,,
1282,0,0,TRUE,,
1283,0,0,TRUE,,
1284,0,0,TRUE,,
1285,0,0,TRUE,,
1286,1,0,FALSE,,
1287,1,0,FALSE,,
1288,0,1,FALSE,,
1289,1,0,FALSE,,
1290,0,0,TRUE,,
1291,1,0,FALSE,,
1292,1,0,FALSE,,
1293,0,0,TRUE,,
1294,0,0,TRUE,,
1295,1,0,FALSE,,
1296,0,0,TRUE,,
1297,0,1,FALSE,,
1298,0,0,TRUE,,
1299,0,0,TRUE,,
1300,0,0,TRUE,,
1301,0,0,TRUE,,
1302,-1,1,FALSE,,
1303,0,0,TRUE,,
1304,0,0,TRUE,,
1305,-1,0,FALSE,,
1306,0,0,TRUE,,
1307,1,0,FALSE,,
1308,1,0,FALSE,,
1309,0,0,TRUE,,
1310,1,0,FALSE,,
1311,0,0,TRUE,,
1312,0,0,TRUE,,
1313,0,0,TRUE,,
1314,0,1,FALSE,,
1315,1,0,FALSE,,
1316,1,0,FALSE,,
1317,1,0,FALSE,,
1318,0,0,TRUE,,
1319,1,0,FALSE,,
1320,1,0,FALSE,,
1321,1,0,FALSE,,
1322,0,0,TRUE,,
1323,0,0,TRUE,,
1324,0,0,TRUE,,
1325,0,0,TRUE,,
1326,1,0,FALSE,,
1327,0,0,TRUE,,
1328,0,0,TRUE,,
1329,1,0,FALSE,,
1330,1,1,TRUE,,
1331,0,0,TRUE,,
1332,1,0,FALSE,,
1333,0,0,TRUE,,
1334,1,0,FALSE,,
1335,0,0,TRUE,,
1336,0,0,TRUE,,
1337,0,0,TRUE,,
1338,0,0,TRUE,,
1339,0,0,TRUE,,
1340,0,0,TRUE,,
1341,1,0,FALSE,,
1342,0,0,TRUE,,
1343,0,1,FALSE,,
1344,0,0,TRUE,,
1345,1,0,FALSE,,
1346,0,0,TRUE,,
1347,1,0,FALSE,,
1348,0,0,TRUE,,
1349,1,0,FALSE,,
1350,1,0,FALSE,,
1351,-1,0,FALSE,,
1352,1,0,FALSE,,
1353,0,0,TRUE,,
1354,1,0,FALSE,,
1355,0,0,TRUE,,
1356,-1,0,FALSE,,
1357,1,0,FALSE,,
1358,0,0,TRUE,,
1359,0,0,TRUE,,
1360,1,0,FALSE,,
1361,-1,0,FALSE,,
1362,1,0,FALSE,,
1363,0,0,TRUE,,
1364,1,0,FALSE,,
1365,1,0,FALSE,,
1366,-1,0,FALSE,,
1367,-1,0,FALSE,,
1368,0,0,TRUE,,
1369,0,0,TRUE,,
1370,0,1,FALSE,,
1371,0,0,TRUE,,
1372,1,0,FALSE,,
1373,0,0,TRUE,,
1374,0,0,TRUE,,
1375,1,0,FALSE,,
1376,1,0,FALSE,,
1377,1,0,FALSE,,
1378,0,0,TRUE,,
1379,-1,0,FALSE,,
1380,0,0,TRUE,,
1381,0,0,TRUE,,
1382,0,0,TRUE,,
1383,0,0,TRUE,,
1384,0,0,TRUE,,
1385,0,0,TRUE,,
1386,-1,0,FALSE,,
1387,0,0,TRUE,,
1388,1,0,FALSE,,
1389,1,0,FALSE,,
1390,1,0,FALSE,,
1391,1,0,FALSE,,
1392,0,0,TRUE,,
1393,1,0,FALSE,,
1394,1,0,FALSE,,
1395,-1,0,FALSE,,
1396,0,1,FALSE,,
1397,1,0,FALSE,,
1398,0,1,FALSE,,
1399,1,0,FALSE,,
1400,1,0,FALSE,,
1401,0,0,TRUE,,
1402,1,0,FALSE,,
1403,1,0,FALSE,,
1404,1,0,FALSE,,
1405,1,0,FALSE,,
1406,0,0,TRUE,,
1407,0,0,TRUE,,
1408,1,0,FALSE,,
1409,0,0,TRUE,,
1410,1,0,FALSE,,
1411,0,0,TRUE,,
1412,1,0,FALSE,,
1413,1,0,FALSE,,
1414,1,0,FALSE,,
1415,0,0,TRUE,,
1416,0,0,TRUE,,
1417,0,0,TRUE,,
1418,0,0,TRUE,,
1419,1,1,TRUE,,
1420,1,0,FALSE,,
1421,1,0,FALSE,,
1422,0,0,TRUE,,
1423,0,0,TRUE,,
1424,-1,0,FALSE,,
1425,0,0,TRUE,,
1426,1,0,FALSE,,
1427,0,0,TRUE,,
1428,1,0,FALSE,,
1429,-1,0,FALSE,,
1430,0,0,TRUE,,
1431,-1,0,FALSE,,
1432,0,0,TRUE,,
1433,1,0,FALSE,,
1434,1,0,FALSE,,
1435,0,0,TRUE,,
1436,1,0,FALSE,,
1437,1,0,FALSE,,
1438,1,1,TRUE,,
1439,0,0,TRUE,,
1440,0,0,TRUE,,
1441,0,1,FALSE,,
1442,0,0,TRUE,,
1443,1,0,FALSE,,
1444,0,0,TRUE,,
1445,0,0,TRUE,,
1446,1,1,TRUE,,
1447,0,0,TRUE,,
1448,0,0,TRUE,,
1449,1,0,FALSE,,
1450,0,0,TRUE,,
1451,0,0,TRUE,,
1452,0,0,TRUE,,
1453,0,0,TRUE,,
1454,1,0,FALSE,,
1455,1,0,FALSE,,
1456,-1,0,FALSE,,
1457,0,0,TRUE,,
1458,0,0,TRUE,,
1459,-1,0,FALSE,,
1460,-1,0,FALSE,,
1461,0,0,TRUE,,
1462,0,0,TRUE,,
1463,-1,0,FALSE,,
1464,0,0,TRUE,,
1465,0,0,TRUE,,
1466,1,0,FALSE,,
1467,0,0,TRUE,,
1468,0,0,TRUE,,
1469,1,0,FALSE,,
1470,0,0,TRUE,,
1471,0,0,TRUE,,
1472,1,0,FALSE,,
1473,1,0,FALSE,,
1474,0,0,TRUE,,
1475,0,0,TRUE,,
1476,0,0,TRUE,,
1477,0,0,TRUE,,
1478,-1,0,FALSE,,
1479,0,0,TRUE,,
1480,1,0,FALSE,,
1481,0,1,FALSE,,
1482,0,1,FALSE,,
1483,0,0,TRUE,,
1484,-1,1,FALSE,,
1485,-1,1,FALSE,,
1486,0,0,TRUE,,
1487,1,0,FALSE,,
1488,-1,0,FALSE,,
1489,0,0,TRUE,,
1490,0,0,TRUE,,
1491,-1,1,FALSE,,
1492,1,0,FALSE,,
1493,-1,0,FALSE,,
1494,0,1,FALSE,,
1495,0,0,TRUE,,
1496,0,0,TRUE,,
1497,0,1,FALSE,,
1498,0,0,TRUE,,
1499,0,0,TRUE,,
1500,0,0,TRUE,,
1501,1,0,FALSE,,
1502,-1,0,FALSE,,
1503,1,0,FALSE,,
1504,-1,0,FALSE,,
1505,-1,0,FALSE,,
1506,0,0,TRUE,,
1507,0,1,FALSE,,
1508,0,0,TRUE,,
1509,0,0,TRUE,,
1510,0,0,TRUE,,
1511,0,0,TRUE,,
1512,1,0,FALSE,,
1513,0,1,FALSE,,
1514,0,0,TRUE,,
1515,0,0,TRUE,,
1516,1,0,FALSE,,
1517,-1,0,FALSE,,
1518,-1,0,FALSE,,
1519,-1,0,FALSE,,
1520,0,0,TRUE,,
1521,0,1,FALSE,,
1522,0,0,TRUE,,
1523,0,0,TRUE,,
1524,0,0,TRUE,,
1525,0,0,TRUE,,
1526,0,0,TRUE,,
1527,0,0,TRUE,,
1528,0,0,TRUE,,
1529,1,0,FALSE,,
1530,0,0,TRUE,,
1531,1,0,FALSE,,
1532,0,0,TRUE,,
1533,1,0,FALSE,,
1534,1,0,FALSE,,
1535,-1,0,FALSE,,
1536,1,0,FALSE,,
1537,-1,0,FALSE,,
1538,1,0,FALSE,,
1539,0,1,FALSE,,
1540,0,0,TRUE,,
1541,1,0,FALSE,,
1542,0,0,TRUE,,
1543,1,1,TRUE,,
1544,1,0,FALSE,,
1545,1,0,FALSE,,
1546,1,0,FALSE,,
1547,-1,0,FALSE,,
1548,0,0,TRUE,,
1549,0,0,TRUE,,
1550,0,1,FALSE,,
1551,0,0,TRUE,,
1552,0,0,TRUE,,
1553,0,1,FALSE,,
1554,1,0,FALSE,,
1555,0,0,TRUE,,
1556,1,1,TRUE,,
1557,0,0,TRUE,,
1558,0,0,TRUE,,
1559,1,0,FALSE,,
1560,0,1,FALSE,,
1561,0,0,TRUE,,
1562,-1,0,FALSE,,
1563,0,0,TRUE,,
1564,0,0,TRUE,,
1565,-1,0,FALSE,,
1566,-1,0,FALSE,,
1567,1,0,FALSE,,
1568,0,0,TRUE,,
1569,0,0,TRUE,,
1570,1,0,FALSE,,
1571,1,1,TRUE,,
1572,0,0,TRUE,,
1573,0,0,TRUE,,
1574,0,0,TRUE,,
1575,-1,0,FALSE,,
1576,0,1,FALSE,,
1577,1,0,FALSE,,
1578,0,0,TRUE,,
1579,0,0,TRUE,,
1580,0,0,TRUE,,
1581,1,0,FALSE,,
1582,1,0,FALSE,,
1583,1,0,FALSE,,
1584,1,0,FALSE,,
1585,0,0,TRUE,,
1586,1,0,FALSE,,
1587,-1,0,FALSE,,
1588,-1,0,FALSE,,
1589,0,0,TRUE,,
1590,0,1,FALSE,,
1591,-1,1,FALSE,,
1592,0,0,TRUE,,
1593,1,0,FALSE,,
1594,1,0,FALSE,,
1595,0,0,TRUE,,
1596,0,1,FALSE,,
1597,-1,0,FALSE,,
1598,-1,0,FALSE,,
1599,0,1,FALSE,,
1600,0,0,TRUE,,
1601,0,0,TRUE,,
1602,-1,0,FALSE,,
1603,0,0,TRUE,,
1604,0,0,TRUE,,
1605,0,0,TRUE,,
1606,1,0,FALSE,,
1607,-1,0,FALSE,,
1608,0,0,TRUE,,
1609,-1,0,FALSE,,
1610,-1,0,FALSE,,
1611,-1,0,FALSE,,
1612,0,0,TRUE,,
1613,1,0,FALSE,,
1614,1,0,FALSE,,
1615,0,0,TRUE,,
1616,0,0,TRUE,,
1617,0,0,TRUE,,
1618,0,0,TRUE,,
1619,0,0,TRUE,,
1620,1,0,FALSE,,
1621,0,0,TRUE,,
1622,0,0,TRUE,,
1623,-1,0,FALSE,,
1624,0,0,TRUE,,
1625,0,0,TRUE,,
1626,1,0,FALSE,,
1627,0,0,TRUE,,
1628,0,0,TRUE,,
1629,1,0,FALSE,,
1630,1,0,FALSE,,
1631,0,0,TRUE,,
1632,-1,0,FALSE,,
1633,1,0,FALSE,,
1634,0,0,TRUE,,
1635,-1,1,FALSE,,
1636,-1,0,FALSE,,
1637,0,0,TRUE,,
1638,0,0,TRUE,,
1639,1,0,FALSE,,
1640,1,0,FALSE,,
1641,0,0,TRUE,,
1642,0,0,TRUE,,
1643,0,0,TRUE,,
1644,0,0,TRUE,,
1645,0,0,TRUE,,
1646,1,0,FALSE,,
1647,-1,0,FALSE,,
1648,1,0,FALSE,,
1649,1,0,FALSE,,
1650,0,0,TRUE,,
1651,0,0,TRUE,,
1652,0,1,FALSE,,
1653,0,1,FALSE,,
1654,0,0,TRUE,,
1655,0,0,TRUE,,
1656,-1,0,FALSE,,
1657,0,0,TRUE,,
1658,0,0,TRUE,,
1659,1,0,FALSE,,
1660,1,0,FALSE,,
1661,0,0,TRUE,,
1662,0,1,FALSE,,
1663,0,0,TRUE,,
1664,0,0,TRUE,,
1665,0,0,TRUE,,
1666,1,0,FALSE,,
1667,0,1,FALSE,,
1668,0,0,TRUE,,
1669,0,0,TRUE,,
1670,0,0,TRUE,,
1671,0,0,TRUE,,
1672,0,0,TRUE,,
1673,0,0,TRUE,,
1674,0,0,TRUE,,
1675,0,0,TRUE,,
1676,1,0,FALSE,,
1677,1,0,FALSE,,
1678,1,0,FALSE,,
1679,-1,0,FALSE,,
1680,0,0,TRUE,,
1681,0,0,TRUE,,
1682,0,0,TRUE,,
1683,0,0,TRUE,,
1684,1,0,FALSE,,
1685,0,0,TRUE,,
1686,-1,0,FALSE,,
1687,0,0,TRUE,,
1688,0,0,TRUE,,
1689,0,0,TRUE,,
1690,1,1,TRUE,,
1691,1,0,FALSE,,
1692,1,0,FALSE,,
1693,0,0,TRUE,,
1694,-1,0,FALSE,,
1695,1,0,FALSE,,
1696,1,0,FALSE,,
1697,1,1,TRUE,,
1698,0,1,FALSE,,
1699,1,1,TRUE,,
1700,1,1,TRUE,,
1701,-1,0,FALSE,,
1702,0,0,TRUE,,
1703,1,0,FALSE,,
1704,-1,0,FALSE,,
1705,-1,1,FALSE,,
1706,0,0,TRUE,,
1707,1,0,FALSE,,
1708,0,0,TRUE,,
1709,0,1,FALSE,,
1710,1,0,FALSE,,
1711,-1,0,FALSE,,
1712,0,0,TRUE,,
1713,0,0,TRUE,,
1714,0,0,TRUE,,
1715,1,0,FALSE,,
1716,1,1,TRUE,,
1717,0,1,FALSE,,
1718,1,0,FALSE,,
1719,0,0,TRUE,,
1720,1,0,FALSE,,
1721,1,0,FALSE,,
1722,1,0,FALSE,,
1723,1,0,FALSE,,
1724,1,0,FALSE,,
1725,0,0,TRUE,,
1726,0,0,TRUE,,
1727,0,0,TRUE,,
1728,1,0,FALSE,,
1729,0,0,TRUE,,
1730,1,0,FALSE,,
1731,0,1,FALSE,,
1732,-1,0,FALSE,,
1733,0,0,TRUE,,
1734,1,0,FALSE,,
1735,0,1,FALSE,,
1736,0,0,TRUE,,
1737,0,1,FALSE,,
1738,0,0,TRUE,,
1739,0,1,FALSE,,
1740,0,0,TRUE,,
1741,0,0,TRUE,,
1742,1,1,TRUE,,
1743,0,0,TRUE,,
1744,1,0,FALSE,,
1745,0,0,TRUE,,
1746,0,0,TRUE,,
1747,-1,0,FALSE,,
1748,1,0,FALSE,,
1749,1,0,FALSE,,
1750,1,0,FALSE,,
1751,1,0,FALSE,,
1752,-1,0,FALSE,,
1753,0,0,TRUE,,
1754,1,0,FALSE,,
1755,-1,0,FALSE,,
1756,0,1,FALSE,,
1757,1,0,FALSE,,
1758,1,0,FALSE,,
1759,1,0,FALSE,,
1760,0,0,TRUE,,
1761,1,0,FALSE,,
1762,0,0,TRUE,,
1763,1,1,TRUE,,
1764,0,0,TRUE,,
1765,0,0,TRUE,,
1766,0,0,TRUE,,
1767,1,0,FALSE,,
1768,-1,0,FALSE,,
1769,1,0,FALSE,,
1770,-1,0,FALSE,,
1771,-1,0,FALSE,,
1772,1,0,FALSE,,
1773,-1,0,FALSE,,
1774,0,0,TRUE,,
1775,0,0,TRUE,,
1776,-1,1,FALSE,,
1777,0,0,TRUE,,
1778,0,0,TRUE,,
1779,0,0,TRUE,,
1780,0,0,TRUE,,
1781,-1,0,FALSE,,
1782,0,0,TRUE,,
1783,-1,0,FALSE,,
1784,0,0,TRUE,,
1785,-1,0,FALSE,,
1786,1,0,FALSE,,
1787,0,0,TRUE,,
1788,1,0,FALSE,,
1789,0,0,TRUE,,
1790,-1,1,FALSE,,
1791,0,0,TRUE,,
1792,1,0,FALSE,,
1793,0,0,TRUE,,
1794,1,0,FALSE,,
1795,-1,0,FALSE,,
1796,0,0,TRUE,,
1797,0,0,TRUE,,
1798,-1,0,FALSE,,
1799,0,0,TRUE,,
1800,0,0,TRUE,,
1801,0,0,TRUE,,
1802,1,0,FALSE,,
1803,1,0,FALSE,,
1804,1,0,FALSE,,
1805,0,0,TRUE,,
1806,-1,0,FALSE,,
1807,0,0,TRUE,,
1808,1,0,FALSE,,
1809,1,1,TRUE,,
1810,0,0,TRUE,,
1811,1,1,TRUE,,
1812,0,0,TRUE,,
1813,0,0,TRUE,,
1814,0,0,TRUE,,
1815,1,0,FALSE,,
1816,1,0,FALSE,,
1817,1,0,FALSE,,
1818,0,0,TRUE,,
1819,0,0,TRUE,,
1820,1,0,FALSE,,
1821,1,0,FALSE,,
1822,1,0,FALSE,,
1823,0,0,TRUE,,
1824,1,0,FALSE,,
1825,-1,0,FALSE,,
1826,0,0,TRUE,,
1827,0,0,TRUE,,
1828,1,1,TRUE,,
1829,1,0,FALSE,,
1830,1,1,TRUE,,
1831,-1,0,FALSE,,
1832,-1,0,FALSE,,
1833,-1,0,FALSE,,
1834,0,0,TRUE,,
1835,1,0,FALSE,,
1836,0,0,TRUE,,
1837,0,0,TRUE,,
1838,1,0,FALSE,,
1839,1,1,TRUE,,
1840,0,0,TRUE,,
1841,-1,0,FALSE,,
1842,0,0,TRUE,,
1843,1,1,TRUE,,
1844,0,0,TRUE,,
1845,0,0,TRUE,,
1846,-1,0,FALSE,,
1847,-1,0,FALSE,,
1848,-1,0,FALSE,,
1849,1,0,FALSE,,
1850,1,0,FALSE,,
1851,1,0,FALSE,,
1852,-1,1,FALSE,,
1853,-1,1,FALSE,,
1854,1,0,FALSE,,
1855,0,0,TRUE,,
1856,0,1,FALSE,,
1857,1,0,FALSE,,
1858,0,0,TRUE,,
1859,0,0,TRUE,,
1860,0,0,TRUE,,
1861,0,0,TRUE,,
1862,0,0,TRUE,,
1863,0,0,TRUE,,
1864,1,0,FALSE,,
1865,0,0,TRUE,,
1866,1,0,FALSE,,
1867,1,0,FALSE,,
1868,1,0,FALSE,,
1869,1,0,FALSE,,
1870,1,0,FALSE,,
1871,0,0,TRUE,,
1872,0,0,TRUE,,
1873,1,0,FALSE,,
1874,-1,0,FALSE,,
1875,-1,0,FALSE,,
1876,1,0,FALSE,,
1877,1,0,FALSE,,
1878,0,1,FALSE,,
1879,1,0,FALSE,,
1880,1,0,FALSE,,
1881,0,0,TRUE,,
1882,1,0,FALSE,,
1883,-1,1,FALSE,,
1884,0,0,TRUE,,
1885,1,0,FALSE,,
1886,1,0,FALSE,,
1887,1,0,FALSE,,
1888,1,0,FALSE,,
1889,0,0,TRUE,,
1890,0,0,TRUE,,
1891,0,0,TRUE,,
1892,0,0,TRUE,,
1893,-1,0,FALSE,,
1894,0,1,FALSE,,
1895,1,0,FALSE,,
1896,1,0,FALSE,,
1897,0,0,TRUE,,
1898,1,0,FALSE,,
1899,0,0,TRUE,,
1900,0,1,FALSE,,
1901,0,1,FALSE,,
1902,0,0,TRUE,,
1903,0,0,TRUE,,
1904,0,0,TRUE,,
1905,0,1,FALSE,,
1906,1,0,FALSE,,
1907,0,0,TRUE,,
1908,1,0,FALSE,,
1909,0,0,TRUE,,
1910,0,0,TRUE,,
1911,1,0,FALSE,,
1912,0,0,TRUE,,
1913,-1,0,FALSE,,
1914,1,0,FALSE,,
1915,0,0,TRUE,,
1916,-1,0,FALSE,,
1917,1,1,TRUE,,
1918,1,0,FALSE,,
1919,1,0,FALSE,,
1920,0,0,TRUE,,
1921,1,0,FALSE,,
1922,1,0,FALSE,,
1923,1,0,FALSE,,
1924,1,1,TRUE,,
1925,0,0,TRUE,,
1926,0,1,FALSE,,
1927,1,0,FALSE,,
1928,0,0,TRUE,,
1929,-1,1,FALSE,,
1930,0,1,FALSE,,
1931,1,0,FALSE,,
1932,1,0,FALSE,,
1933,-1,0,FALSE,,
1934,-1,0,FALSE,,
1935,0,0,TRUE,,
1936,0,0,TRUE,,
1937,0,0,TRUE,,
1938,0,0,TRUE,,
1939,1,1,TRUE,,
1940,0,0,TRUE,,
1941,0,0,TRUE,,
1942,0,0,TRUE,,
1943,1,0,FALSE,,
1944,0,1,FALSE,,
1945,1,1,TRUE,,
1946,1,0,FALSE,,
1947,1,0,FALSE,,
1948,1,0,FALSE,,
1949,0,1,FALSE,,
1950,0,0,TRUE,,
1951,-1,0,FALSE,,
1952,0,0,TRUE,,
1953,0,0,TRUE,,
1954,-1,0,FALSE,,
1955,1,0,FALSE,,
1956,0,0,TRUE,,
1957,1,0,FALSE,,
1958,0,1,FALSE,,
1959,0,0,TRUE,,
1960,1,1,TRUE,,
1961,0,0,TRUE,,
1962,1,0,FALSE,,
1963,0,1,FALSE,,
1964,0,1,FALSE,,
1965,0,0,TRUE,,
1966,0,0,TRUE,,
1967,-1,0,FALSE,,
1968,1,0,FALSE,,
1969,1,1,TRUE,,
1970,1,0,FALSE,,
1971,1,0,FALSE,,
1972,0,0,TRUE,,
1973,1,0,FALSE,,
1974,-1,0,FALSE,,
1975,1,0,FALSE,,
1976,1,0,FALSE,,
1977,0,0,TRUE,,
1978,0,1,FALSE,,
1979,1,0,FALSE,,
1980,0,0,TRUE,,
1981,0,0,TRUE,,
1982,0,0,TRUE,,
1983,1,0,FALSE,,
1984,0,0,TRUE,,
1985,0,0,TRUE,,
1986,0,0,TRUE,,
1987,-1,0,FALSE,,
1988,0,0,TRUE,,
1989,0,0,TRUE,,
1990,-1,0,FALSE,,
1991,0,0,TRUE,,
1992,0,0,TRUE,,
1993,0,0,TRUE,,
1994,-1,0,FALSE,,
1995,0,0,TRUE,,
1996,0,0,TRUE,,
1997,1,0,FALSE,,
1998,-1,1,FALSE,,
1999,0,0,TRUE,,
2000,0,0,TRUE,,
2001,0,0,TRUE,,
2002,1,0,FALSE,,
2003,0,0,TRUE,,
2004,0,0,TRUE,,
2005,-1,0,FALSE,,
2006,0,0,TRUE,,
2007,-1,0,FALSE,,
2008,0,0,TRUE,,
2009,0,0,TRUE,,
2010,0,0,TRUE,,
2011,0,0,TRUE,,
2012,-1,0,FALSE,,
2013,1,0,FALSE,,
2014,-1,0,FALSE,,
2015,1,0,FALSE,,
2016,0,0,TRUE,,
2017,1,1,TRUE,,
2018,-1,0,FALSE,,
2019,-1,0,FALSE,,
2020,0,0,TRUE,,
2021,1,0,FALSE,,
2022,0,0,TRUE,,
2023,1,0,FALSE,,
2024,1,1,TRUE,,
2025,0,0,TRUE,,
2026,1,0,FALSE,,
2027,1,0,FALSE,,
2028,0,0,TRUE,,
2029,0,1,FALSE,,
2030,0,1,FALSE,,
2031,0,0,TRUE,,
2032,0,0,TRUE,,
2033,1,0,FALSE,,
2034,-1,0,FALSE,,
2035,1,0,FALSE,,
2036,1,0,FALSE,,
2037,0,0,TRUE,,
2038,1,0,FALSE,,
2039,0,0,TRUE,,
2040,0,0,TRUE,,
2041,1,0,FALSE,,
2042,1,1,TRUE,,
2043,0,0,TRUE,,
2044,0,1,FALSE,,
